Time,Fuse_MCCB,MCCB,Fuse,HCB,SSCB
7.939767282683094,3.604578284743809e-7,1.3977834367850939e-5,7.691439447454762e-6,2.0824826582055422e-6,3.596299531505309e-7
8.008213552361395,3.662379028934737e-7,1.4220179057722326e-5,7.843152489472871e-6,2.112645626328735e-6,3.6540050274425084e-7
8.076659822039698,3.720647098193197e-7,1.4464795488944304e-5,7.99616036384343e-6,2.1431261503224164e-6,3.7121767493264457e-7
8.145106091718,3.779377728552191e-7,1.4711641853515367e-5,8.150426850650483e-6,2.1739226946371204e-6,3.7708099376310145e-7
8.213552361396303,3.8385661083051303e-7,1.4960674732167334e-5,8.305914421358196e-6,2.205033648117194e-6,3.829899783980295e-7
8.281998631074606,3.8982072880777707e-7,1.5211849081153694e-5,8.462584228041692e-6,2.2364573140087884e-6,3.889441343440936e-7
8.350444900752908,3.9582962640949404e-7,1.5465118234470054e-5,8.620396108716122e-6,2.268191917953466e-6,3.94942961778888e-7
8.41889117043121,4.0188279049058195e-7,1.572043389530542e-5,8.779308580231238e-6,2.3002355993284596e-6,4.0098594766835305e-7
8.487337440109513,4.0797970346506673e-7,1.597774614170433e-5,8.939278846709087e-6,2.332586420350502e-6,4.070725754257154e-7
8.555783709787816,4.141198343132757e-7,1.6237003417796103e-5,9.100262791439384e-6,2.3652423545295065e-6,4.1320231436436927e-7
8.624229979466119,4.20302647907711e-7,1.6498152543564792e-5,9.262214990202189e-6,2.398201296771596e-6,4.193746295788614e-7
8.692676249144421,4.265275976855776e-7,1.6761138710297274e-5,9.425088707049056e-6,2.4314610549414084e-6,4.255889757276421e-7
8.761122518822724,4.3279412897945235e-7,1.7025905487133564e-5,9.588835903850956e-6,2.4650193524156094e-6,4.3184479836533285e-7
8.829568788501026,4.391016815707971e-7,1.7292394829393487e-5,9.753407248958013e-6,2.4988738303033387e-6,4.3814153816157386e-7
8.898015058179329,4.454496859152002e-7,1.7560547081463262e-5,9.918752122084484e-6,2.533022042783273e-6,4.444786259050204e-7
8.966461327857632,4.5183756280930965e-7,1.7830300985233194e-5,1.0084818623856684e-5,2.567461457214648e-6,4.5085548372458817e-7
9.034907597535934,4.58264730274216e-7,1.8101593694863638e-5,1.0251553592688367e-5,2.6021894582450855e-6,4.5727152975238994e-7
9.103353867214237,4.647305962279802e-7,1.8374360784112476e-5,1.0418902611109004e-5,2.6372033427035646e-6,4.637261730167097e-7
9.17180013689254,4.7123456203834735e-7,1.8648536260879034e-5,1.0586810022750193e-5,2.6725003205996245e-6,4.70218815773471e-7
9.240246406570842,4.777760201912784e-7,1.892405257997165e-5,1.0755218946223444e-5,2.7080775131249624e-6,4.767488512857909e-7
9.308692676249144,4.843543611743328e-7,1.9200840667199515e-5,1.09240712981018e-5,2.7439319586486377e-6,4.833156707073627e-7
9.377138945927447,4.909689629295499e-7,1.9478829927144226e-5,1.109330780313389e-5,2.7800606029471098e-6,4.899186533124933e-7
9.44558521560575,4.976192037320359e-7,1.975794827568933e-5,1.1262868025219142e-5,2.816460309640334e-6,4.965571780424227e-7
9.514031485284052,5.043044505326222e-7,2.0038122150789484e-5,1.1432690379953314e-5,2.853127849866688e-6,5.032306128471831e-7
9.582477754962355,5.110240685057832e-7,2.03192765455551e-5,1.1602712166713935e-5,2.8900599106096436e-6,5.099383241224942e-7
9.650924024640657,5.177774132780755e-7,2.0601335026237955e-5,1.1772869586423873e-5,2.9272530868151847e-6,5.16679668383091e-7
9.71937029431896,5.245638402540109e-7,2.0884219769090606e-5,1.1943097778743805e-5,2.964703889829501e-6,5.234540020326861e-7
9.787816563997263,5.313826927366705e-7,2.1167851578574037e-5,1.21133308393917e-5,3.0024087362967578e-6,5.302606697066281e-7
9.856262833675565,5.382333144732243e-7,2.1452149930212272e-5,1.2283501861887203e-5,3.0403639599274612e-6,5.370990162623102e-7
9.924709103353868,5.451150435487051e-7,2.1737032998236927e-5,1.2453542965529252e-5,3.078565804170985e-6,5.43968380894988e-7
9.99315537303217,5.520272136072535e-7,2.202241769255764e-5,1.2623385330368109e-5,3.117010424991129e-6,5.508680984700476e-7
10.061601642710473,5.58969151298605e-7,2.2308219693178977e-5,1.279295923017898e-5,3.155693886758293e-6,5.577974969694921e-7
10.130047912388775,5.659401811630715e-7,2.2594353494498343e-5,1.2962194075982758e-5,3.194612167356503e-6,5.647559021548787e-7
10.198494182067078,5.729396256315411e-7,2.2880732445940133e-5,1.313101845534792e-5,3.2337611581834125e-6,5.717426377893631e-7
10.266940451745379,5.799668020278759e-7,2.3167268793256035e-5,1.3299360171026287e-5,3.273136661152698e-6,5.787570226400973e-7
10.335386721423681,5.870210214586891e-7,2.3453873721712704e-5,1.3467146282475362e-5,3.312734387250771e-6,5.857983691459623e-7
10.403832991101984,5.941015968069507e-7,2.374045741149189e-5,1.3634303159926198e-5,3.3525499645303825e-6,5.92865991633218e-7
10.472279260780287,6.012078341832705e-7,2.402692907876869e-5,1.3800756521575863e-5,3.392578929672929e-6,5.999591977667862e-7
10.54072553045859,6.08339040808481e-7,2.4313197034220302e-5,1.3966431491096998e-5,3.4328167354269468e-6,6.070772962107895e-7
10.609171800136892,6.15494516242876e-7,2.4599168727656995e-5,1.4131252637938907e-5,3.473258742836549e-6,6.142195878577894e-7
10.677618069815194,6.226735626002622e-7,2.488475081308117e-5,1.4295144041276409e-5,3.5139002309003686e-6,6.21385376819994e-7
10.746064339493497,6.298754779976434e-7,2.5169849199313532e-5,1.4458029335639999e-5,3.554736389910218e-6,6.285739624356523e-7
10.8145106091718,6.370995565552207e-7,2.5454369109056962e-5,1.461983176764825e-5,3.5957623226723356e-6,6.357846407123446e-7
10.882956878850102,6.443450955018193e-7,2.573821514550989e-5,1.4780474259290521e-5,3.63697305050259e-6,6.430167102111639e-7
10.951403148528405,6.516113867371942e-7,2.602129134920972e-5,1.4939879459330285e-5,3.6783635064541187e-6,6.502694649412888e-7
11.019849418206707,6.588977229382564e-7,2.630350126509029e-5,1.5097969809030332e-5,3.719928539869244e-6,6.575421992449648e-7
11.08829568788501,6.662033961157832e-7,2.658474800998345e-5,1.5254667603215033e-5,3.761662917711739e-6,6.648342067983037e-7
11.156741957563312,6.735276968372617e-7,2.6864934337789137e-5,1.54098950517767e-5,3.803561321680249e-6,6.721447799451497e-7
11.225188227241615,6.808699161142684e-7,2.7143962712306013e-5,1.5563574348620435e-5,3.8456183522050935e-6,6.794732115844582e-7
11.293634496919918,6.882293420718e-7,2.742173537495507e-5,1.5715627732948434e-5,3.887828525006576e-6,6.868187918396274e-7
11.36208076659822,6.956052657214329e-7,2.769815442216217e-5,1.586597756364494e-5,3.930186277312231e-6,6.941808136096128e-7
11.430527036276523,7.029969797400781e-7,2.7973121879409923e-5,1.6014546386666773e-5,3.97268596707967e-6,7.015585711256378e-7
11.498973305954825,7.104037722527323e-7,2.824653977140379e-5,1.6161256999880358e-5,4.015321868333643e-6,7.089513552882565e-7
11.567419575633128,7.178249363803957e-7,2.851831020667106e-5,1.6306032533219827e-5,4.058088179270669e-6,7.163584604397144e-7
11.63586584531143,7.25259763245667e-7,2.8788335451501723e-5,1.6448796514856312e-5,4.100979018373252e-6,7.23779180145101e-7
