Time,C1-Fuse_MCCB,C1-MCCB,C1-Fuse,C1-HCB,C1-SSCB,C2-Fuse_MCCB,C2-MCCB,C2-Fuse,C2-HCB,C2-SSCB,C3-Fuse_MCCB,C3-MCCB,C3-Fuse,C3-HCB,C3-SSCB,C4-Fuse_MCCB,C4-MCCB,C4-Fuse,C4-HCB,C4-SSCB,C5-Fuse_MCCB,C5-MCCB,C5-Fuse,C5-HCB,C5-SSCB
0.6844626967830253,9.588851936226384e-5,9.849834549346959e-5,9.647051370886839e-5,9.646932122731045e-5,9.58881250952004e-5,0.00019032928596851573,0.00019293886560189932,0.00019091122534564686,0.00019091003297688758,0.00019032889173864476,0.00014318909979882388,0.00014579880247211907,0.0001437710666142289,0.00014376987418907028,0.00014318870555063423,4.842711471342298e-5,5.1037064722647685e-5,4.900913668504092e-5,4.900794414708365e-5,4.8426720427818815e-5,9.588851936226384e-5,9.849834549346959e-5,9.647051370886839e-5,9.646932122731045e-5,9.58881250952004e-5
0.7529089664613279,9.607968246971854e-5,9.869329676825966e-5,9.666375826122842e-5,9.666092686366756e-5,9.607928817456646e-5,0.00019042451188411302,0.00019303787957825058,0.0001910085325658173,0.00019100570143559814,0.00019042411762626443,0.00014334024872897366,0.00014595373949410906,0.00014392429691378883,0.0001439214656502319,0.00014333985445225128,4.864229535417319e-5,5.125603364752873e-5,4.922639885529545e-5,4.9223567323619655e-5,4.8641901040480384e-5,9.607968246971854e-5,9.869329676825966e-5,9.666375826122842e-5,9.666092686366756e-5,9.607928817456646e-5
0.8213552361396304,9.630843401065015e-5,9.892663071520147e-5,9.689501836229741e-5,9.68902209655953e-5,9.630803964877366e-5,0.00019055748487162294,0.0001931754347901382,0.00019114401393316438,0.00019113921698832304,0.00019055709054704995,0.00014352905324310772,0.000146147126303231,0.0001441156098931362,0.0001441108127229196,0.00014352865890010502,4.889501354865544e-5,5.151333440289729e-5,4.948162571483117e-5,4.947682809053333e-5,4.8894619168016185e-5,9.630843401065015e-5,9.892663071520147e-5,9.689501836229741e-5,9.68902209655953e-5,9.630803964877366e-5
0.8898015058179329,9.657714048605381e-5,9.920076093894448e-5,9.716669034998127e-5,9.715957461442493e-5,9.657674601681876e-5,0.0001907305853802166,0.0001933539587862798,0.0001913200797309944,0.00019131296466534664,0.00019073019094839605,0.00014375788683596014,0.00014638138349232221,0.00014434740888202846,0.00014434029348231459,0.00014375749238537683,4.918762878081129e-5,5.181137357768151e-5,4.977720658583262e-5,4.9770090512879506e-5,4.9187234292924487e-5,9.657714048605381e-5,9.920076093894448e-5,9.716669034998127e-5,9.715957461442493e-5,9.657674601681876e-5
0.9582477754962354,9.688811309860323e-5,9.951804457619673e-5,9.748111474516818e-5,9.747130341553056e-5,9.68877184801542e-5,0.00019094613945269678,0.00019357582354040392,0.0001915390853177712,0.00019152927491061789,0.00019094574487166227,0.00014402906814947602,0.00014665887563802826,0.00014462204183895988,0.00014461223097161913,0.00014402867354978977,4.952244478861889e-5,5.215250084678047e-5,5.011547452593579e-5,5.010566273122574e-5,4.952205015129607e-5,9.688811309860323e-5,9.951804457619673e-5,9.748111474516818e-5,9.747130341553056e-5,9.68877184801542e-5
1.0266940451745379,9.724361346730159e-5,9.988078813494283e-5,9.784058201456336e-5,9.78276732307437e-5,9.724321865534069e-5,0.0001912064244196099,0.00019384335126659824,0.00019180333686841244,0.00019179042929817758,0.00019120602964484146,0.00014434486667913582,0.00014698191712014808,0.00014494180710589166,0.00014492889893025218,0.00014434447188571564,4.990171528773679e-5,5.253901481627743e-5,5.049871209938939e-5,5.0485802704614e-5,4.990132045712414e-5,9.724361346730159e-5,9.988078813494283e-5,9.784058201456336e-5,9.78276732307437e-5,9.724321865534069e-5
1.0951403148528405,9.764585833860195e-5,0.00010029125230270886,9.824733732100022e-5,9.823090491023478e-5,9.764546328749901e-5,0.00019151367358871685,0.0001941588192116983,0.00019211509610639332,0.00019209866523817176,0.00019151327857502842,0.00014470750747341832,0.0001473527769288996,0.0001453089581463507,0.00014529252650907765,0.00014470711244107815,5.03276486926163e-5,5.297316784447226e-5,5.0929156138690423e-5,5.091272295043581e-5,5.0327253622972634e-5,9.764585833860195e-5,0.00010029125230270886,9.824733732100022e-5,9.823090491023478e-5,9.764546328749901e-5
1.163586584531143,9.80970235217038e-5,0.0001007516559686783,9.870358449504124e-5,9.868317823735762e-5,9.809662818494047e-5,0.00019187008016552376,0.00019452446365475495,0.00019247658425414205,0.00019245617991014985,0.00019186968486550882,0.00014511917506232486,0.0001477736826704934,0.0001457257075110352,0.0001457053022128063,0.00014511877974410226,5.080241206101288e-5,5.345717006999262e-5,5.1409001724178616e-5,5.138859450115607e-5,5.0802016705486785e-5,9.80970235217038e-5,0.0001007516559686783,9.870358449504124e-5,9.868317823735762e-5,9.809662818494047e-5
1.2320328542094456,9.859924721600244e-5,0.00010126417961742185,9.92114893882956e-5,9.918663527030969e-5,9.859885154472892e-5,0.00019227780056096933,0.00019494248329099406,0.000192889985373923,0.00019286513358396373,0.00019227740492688827,0.0001455820167747257,0.0001482468239577539,0.00014619423017925293,0.00014616937722877754,0.00014558162112177087,5.132813442765283e-5,5.399319281573778e-5,5.1940405544015356e-5,5.1915550250858367e-5,5.132773873739449e-5,9.859924721600244e-5,0.00010126417961742185,9.92114893882956e-5,9.918663527030969e-5,9.859885154472892e-5
1.300479123887748,9.915463283849402e-5,0.00010183096822147242,9.977318272735847e-5,9.974338317864095e-5,9.915423678252822e-5,0.00019273895720883782,0.0001954150421037415,0.00019335744920512266,0.00019332765244550743,0.0001927385611896204,0.00014609814556065803,0.0001487743552944787,0.00014671666640964087,0.0001466868682599154,0.00014609774952312193,5.190690964107514e-5,5.458337148733783e-5,5.252548875789298e-5,5.249568780074654e-5,5.190651356645759e-5,9.915463283849402e-5,0.00010183096822147242,9.977318272735847e-5,9.974338317864095e-5,9.915423678252822e-5
1.3689253935660506,9.976525144694826e-5,0.0001024541337124596,0.00010039076255696777,0.00010035549667553045,9.976485495488685e-5,0.000193255640969614,0.00019594427182512142,0.00019388109359430583,0.00019384583101056396,0.00019325524451463405,0.00014666964240572788,0.00014935839853813526,0.00014729512417333002,0.0001472598599465691,0.0001466692459322072,5.254079879313256e-5,5.5229808052281726e-5,5.316633944529858e-5,5.313107189863775e-5,5.254040228241941e-5,9.976525144694826e-5,0.0001024541337124596,0.00010039076255696777,0.00010035549667553045,9.976485495488685e-5
1.4373716632443532,0.00010043314383223478,0.00010313575712050937,0.00010106629635020514,0.00010102502011788417,0.0001004327468514532,0.0001938299132148158,0.00019653227406224438,0.0001944630065925379,0.00019442173421546638,0.0001938295162707826,0.00014729855841799644,0.00015000104503448686,0.0001479316812599274,0.00014789040696217004,0.00014729816145564456,5.3231832316091854e-5,5.5934573183979985e-5,5.3865014722709326e-5,5.38237365417249e-5,5.323143531643648e-5,0.00010043314383223478,0.00010313575712050937,0.00010106629635020514,0.00010102502011788417,0.0001004327468514532
1.5058179329226558,0.00010116032232354577,0.00010387789041610418,0.00010180182282981676,0.0001017539693162206,0.00010115992479931002,0.00019446380761534154,0.0001971811221233022,0.0001951052482611626,0.0001950573992126614,0.00019446341012807622,0.00014798691662620822,0.00015070435745101474,0.00014862838709028825,0.00014858053581767727,0.00014798651912062422,5.398201179529494e-5,5.669970811084113e-5,5.4623542569576244e-5,5.457568679789748e-5,5.398161425240744e-5,0.00010116032232354577,0.00010387789041610418,0.00010180182282981676,0.0001017539693162206,0.00010115992479931002
1.5742642026009581,0.0001019487723598056,0.00010468255811657556,0.00010259935355283467,0.00010254433311307487,0.00010194837423682657,0.0001951593317054412,0.0001978928626186205,0.00019580985225109426,0.00019575483694100893,0.00019515893361965464,0.00014873671354720397,0.00015147037138274477,0.0001493872642978067,0.00014933224643309817,0.00014873631544309873,5.479331154545353e-5,5.752722622831552e-5,5.544392342016202e-5,5.538890038603306e-5,5.479291340382275e-5,0.0001019487723598056,0.00010468255811657556,0.00010259935355283467,0.00010254433311307487,0.00010194837423682657
1.6427104722792607,0.00010280045385613334,0.00010555175868198763,0.00010346087428758644,0.0001033980747565666,0.00010280005507778966,0.00019591846823685533,0.00019866951684044398,0.00019657882716506148,0.00019651603348191937,0.00019591806949548207,0.00014954992054638794,0.00015230109673702863,0.00015021031010031827,0.00015014751350528321,0.00014954952178647396,5.5667679984106044e-5,5.8419114499885794e-5,5.6328131546212745e-5,5.626532905500525e-5,5.566728118688857e-5,0.00010280045385613334,0.00010555175868198763,0.00010346087428758644,0.0001033980747565666,0.00010280005507778966
1.7111567419575633,0.00010371730239233656,0.00010648746572738954,0.00010438834621262494,0.00010431713308711732,0.00010371690289978641,0.00019674317635542948,0.00019951308196730633,0.0001974141577449906,0.00019734295124440582,0.00019674277690029385,0.00015042848501789496,0.00015319851894202152,0.00015109949748948193,0.00015102828769086862,0.00015042808554410758,5.660704082144363e-5,5.937733467320516e-5,5.727811625799717e-5,5.720689977695148e-5,5.660664131013071e-5,0.00010371730239233656,0.00010648746572738954,0.00010438834621262494,0.00010431713308711732,0.00010371690289978641
1.7796030116358659,0.00010470123024319822,0.0001074916290789707,0.00010538370695623023,0.00010530342357850664,0.00010470082997759977,0.00019763539262418472,0.00020042553210930514,0.00019831780590517933,0.00019823752998948674,0.00019763499239566773,0.00015137433141632073,0.00015416460000150511,0.00015205677627239123,0.0001519764966418924,0.00015137393116892994,5.7613294099922996e-5,6.0403824343358004e-5,5.8295802952801345e-5,5.821551579432427e-5,5.761289381533974e-5,0.00010470123024319822,0.0001074916290789707,0.00010538370695623023,0.00010530342357850664,0.00010470082997759977
1.8480492813141685,0.00010575412728253131,0.00010856617569265925,0.00010644887150590421,0.00010635883924103862,0.00010575372618260026,0.00019859703191449363,0.00020140881921881792,0.00019929171162913484,0.00019920168772424862,0.0001985966308519771,0.00015238936214823084,0.00015520127940493733,0.00015308407396863455,0.0001529940459034096,0.00015238896106739563,5.8688317098654075e-5,6.150049787467804e-5,5.93830940243123e-5,5.9293057522280534e-5,5.868791598007128e-5,0.00010575412728253131,0.00010856617569265925,0.00010644887150590421,0.00010635883924103862,0.00010575372618260026
1.9164955509924708,0.00010687786175322955,0.00010971301044770954,0.0001075857329851937,0.00010748525139792076,0.00010687745975779261,0.0001996299881728003,0.0002024648738730983,0.0002003377937412898,0.00020023732147522733,0.00019962958621444482,0.00015347545834809573,0.00015631047491737604,0.000154183296591337,0.00015408281968720683,0.0001534750563710885,5.983396511366479e-5,6.266924719866562e-5,6.054186965009922e-5,6.044138333582971e-5,5.9833563099132014e-5,0.00010687786175322955,0.00010971301044770954,0.0001075857329851937,0.00010748525139792076,0.00010687745975779261
1.9849418206707734,0.00010807428094572469,0.00011093401683170967,0.00010879616333603348,0.00010868451036338822,0.00010807387799083301,0.00020073613508087007,0.00020359560594984671,0.0002014579505726921,0.00020134630794732544,0.00020073573216361495,0.00015463448053898432,0.00015749408326082293,0.00015535632931473753,0.00015524468154115567,0.00015463407760318848,6.105207213213948e-5,6.391194250388033e-5,6.177398847062587e-5,6.166233024729184e-5,6.105166915837401e-5,0.00010807428094572469,0.00011093401683170967,0.00010879616333603348,0.00010868451036338822,0.00010807387799083301
2.0533880903490758,0.00010934521175975931,0.00011223105752333762,0.0001100820138865144,0.00010995844600747429,0.00010934480778157507,0.0002019173266184504,0.00020480290520485944,0.00020265406053054935,0.00020253050409202444,0.00020191692267834682,0.0001558682692026636,0.00015875398069353786,0.00015660503704684192,0.00015648147491764686,0.00015586786524335317,6.23444514078475e-5,6.523043282347096e-5,6.308128816845393e-5,6.295771448128207e-5,6.234404741067845e-5,0.00010934521175975931,0.00011223105752333762,0.0001100820138865144,0.00010995844600747429,0.00010934480778157507
2.1218343600273784,0.00011069246119510545,0.00011360597488951907,0.0001114451158411578,0.0001113088682526131,0.00011069205612845856,0.00020317539754133307,0.00020608864175486463,0.00020392798257151679,0.00020379174758455854,0.00020317499251154558,0.00015717864525810477,0.0001600920234989811,0.00015793126491225884,0.00015779502365764753,0.00015717824021022064,6.371289594808704e-5,6.662654653277755e-5,6.446558595751828e-5,6.43293319667615e-5,6.37124908622333e-5,0.00011069246119510545,0.00011360597488951907,0.0001114451158411578,0.0001113088682526131,0.00011069205612845856
2.190280629705681,0.00011211781675446453,0.0001150605913949887,0.00011288728068870046,0.0001127375674724318,0.00011211741053229751,0.0002045121637730407,0.00020745466648675048,0.00020528155660515246,0.00020513185722326188,0.00020451175758851026,0.00015856741046327283,0.00016151004839748406,0.00015933683865221315,0.00015918713239104765,0.00015856700426020165,6.515917892579992e-5,6.810209177021687e-5,6.592867899701815e-5,6.577895874970707e-5,6.515877268442605e-5,0.00011211781675446453,0.0001150605913949887,0.00011288728068870046,0.0001127375674724318,0.00011211741053229751
2.2587268993839835,0.00011362304676532098,0.00011659670993868776,0.00011441030052317114,0.00011424631482259695,0.00011362263931968819,0.000205929422723794,0.00020890281137819766,0.00020671660380533474,0.00020655263324287354,0.00020592901531624186,0.0001600363477325395,0.0001630098728727658,0.00016082356494717676,0.00016065958685829163,0.00016003594030600254,6.668505400253544e-5,6.965885676935013e-5,6.747234471649044e-5,6.73083513176298e-5,6.668464653780681e-5,0.00011362304676532098,0.00011659670993868776,0.00011441030052317114,0.00011424631482259695,0.00011362263931968819
2.327173169062286,0.0001152099006503926,0.0001182161141262128,0.00011601594831667228,0.00011583686250538072,0.00011520949191268226,0.0002074289535519691,0.00021043488976568714,0.00020823492687682688,0.00020805585758276735,0.00020742854485233941,0.00016158722140424686,0.00016459329544360468,0.00016239323168398823,0.00016221415417938534,0.00016158681268563235,6.829225560411878e-5,7.129861014065764e-5,6.90983410926993e-5,6.891924687857376e-5,6.829184684742362e-5,0.0001152099006503926,0.0001182161141262128,0.00011601594831667228,0.00011583686250538072,0.00011520949191268226
2.3956194387405887,0.00011688010911670155,0.00011992056846388266,0.00011770597810689676,0.00011751094396872386,0.00011687969901752471,0.00020901251734273263,0.00021205269653157277,0.000209838310234578,0.00020964329406680804,0.00020901210728085928,0.00016322177742322808,0.00016626209585424157,0.00016404760813726327,0.000163852583037416,0.00016322136734303605,6.998249911371879e-5,7.302310106760412e-5,7.080840683970635e-5,7.061336355307368e-5,6.998208899511305e-5,0.00011688010911670155,0.00011992056846388266,0.00011770597810689676,0.00011751094396872386,0.00011687969901752471
2.4640657084188913,0.00011863538430123555,0.00012171181850817447,0.00011948212514167889,0.00011927027404279311,0.00011863497276898283,0.00021068185724648636,0.00021375800824474656,0.00021152852013839318,0.00021131668854157404,0.0002106814457518702,0.00016494174348580248,0.00016801803521715453,0.00016578844511205837,0.0001655766038238804,0.00016494133197242355,7.175748101917456e-5,7.483405945973853e-5,7.260426155764055e-5,7.239240052603346e-5,7.175706946749294e-5,0.00011863538430123555,0.00012171181850817447,0.00011948212514167889,0.00011927027404279311,0.00011863497276898283
2.532511978097194,0.000120477419845888,0.0001235915909449936,0.00012134610595371242,0.00012111654902602353,0.00012047700680828388,0.00021243869854925546,0.00021555258323091575,0.00021330730476187831,0.00021307776894696762,0.000212438285549843,0.00016674882910827638,0.00016986285609310592,0.00016761747501570223,0.00016738792871118235,0.0001667484160897681,7.361887899415276e-5,7.673319603662687e-5,7.448760581219016e-5,7.425803812688425e-5,7.361846593734178e-5,0.000120477419845888,0.0001235915909449936,0.00012134610595371242,0.00012111654902602353,0.00012047700680828388
2.600958247775496,0.00012240789093520554,0.00012556159362897557,0.00012329961839530057,0.00012305144671953538,0.00012240747631953042,0.00021428474869955583,0.0002174381616051324,0.00021517639422030665,0.0002149282453480783,0.00021428433412185033,0.0001686447256623591,0.00017179828252056328,0.00016953641188710566,0.00016928825168649464,0.00016864431106577982,7.556835194011402e-5,7.872220236948557e-5,7.646012117346057e-5,7.621193787132885e-5,7.556793730500999e-5,0.00012240789093520554,0.00012556159362897557,0.00012329961839530057,0.00012305144671953538,0.00012240747631953042
2.6694045174537986,0.00012442845426907656,0.00012762351555228868,0.00012534434160815788,0.0001250766263986014,0.00012442803800116753,0.00021622169727253393,0.00021941646523426783,0.00021713750052865244,0.00021686980989665816,0.00021622128104259453,0.0001706311063432997,0.0001738260199880548,0.0001715469513610124,0.00017127924852200493,0.00017063069009459753,7.76075399575582e-5,8.080275085509125e-5,7.852347018477701e-5,7.825574243869315e-5,7.76071236698872e-5,0.00012442845426907656,0.00012762351555228868,0.00012534434160815788,0.0001250766263986014,0.00012442803800116753
2.737850787132101,0.00012654074800322324,0.00012977902679178754,0.00012748193596201496,0.00012719372876002222,0.0001265403300074741,0.00021825121590679508,0.000221489197674396,0.00021919231753797508,0.00021890413677083664,0.00021825079794968172,0.0001727096261074923,0.00017594775537033147,0.00017365077060715883,0.0001733625767135205,0.0001727092081317272,7.973806429750763e-5,8.297649466604273e-5,8.067929631194737e-5,8.039107561941261e-5,7.97376462823296e-5,0.00012654074800322324,0.00012977902679178754,0.00012748193596201496,0.00012719372876002222,0.0001265403300074741
2.8062970568104038,0.00012874639163384938,0.00013202977838833174,0.00012971404293238287,0.00012940437580077901,0.00012874597183409886,0.00022037495817939234,0.00022365804404345102,0.0002213425208026365,0.00022103288204888827,0.00022037453841849963,0.00017488192155301618,0.00017816515680757483,0.00017584952820237643,0.00017553987535967597,0.0001748815017728056,8.196152724493366e-5,8.524506763252226e-5,8.292922382080459e-5,8.261954220001311e-5,8.196110742586526e-5,0.00012874639163384938,0.00013202977838833174,0.00012971404293238287,0.00012940437580077901,0.00012874597183409886
2.8747433264887063,0.00013104698584487373,0.00013437740219157668,0.00013204228494778647,0.00013171017067181712,0.0001310465641648495,0.00022259455944262374,0.0002259246708576912,0.00022358976741643222,0.00022325768354869435,0.00022259413780079118,0.00017714961076087388,0.00018047987354652406,0.00017814486397205176,0.00017781276500883347,0.00017714918909994548,8.42795119717632e-5,8.761008409408078e-5,8.527485762832576e-5,8.494272781800483e-5,8.427909027164393e-5,0.00013104698584487373,0.00013437740219157668,0.00013204228494778647,0.00013171017067181712,0.0001310465641648495
2.943189596167009,0.00013344411231219766,0.00013682351066157672,0.00013446826518526134,0.0001341126974778728,0.00013344368867251877,0.00022491163662397007,0.00022829072582686294,0.00022593569580742212,0.00022558016062745878,0.00022491121302326,0.00017951429309837064,0.00018289353573741618,0.0001805383987821818,0.0001801828474581324,0.00017951386947845371,8.66935823430337e-5,9.007313870235123e-5,8.771778310223688e-5,8.736219876959161e-5,8.669315868381489e-5,0.00013344411231219766,0.00013682351066157672,0.00013446826518526134,0.0001341126974778728,0.00013344368867251877
3.0116358658453115,0.000135939333469004,0.00013936969663275178,0.00013699356733254398,0.0001366135210481012,0.00013593890779117768,0.0002273277879821789,0.00023075783760762025,0.00022838192548746417,0.0002280019139402345,0.00022732736234321038,0.00018197754898008345,0.00018540775419417788,0.00018303173430189723,0.00018265170551678978,0.00018197712332179705,8.920528268951955e-5,9.263580618967815e-5,9.025956582831007e-5,8.9879501780743e-5,8.920485699170921e-5,0.000135939333469004,0.00013936969663275178,0.00013699356733254398,0.0001366135210481012,0.00013593890779117768
3.080082135523614,0.00013853419223308627,0.00014201753303355602,0.00013961975530829562,0.00013921418666040797,0.00013853376443695442,0.0002298445928275994,0.0002333276155184194,0.00023093005676555478,0.00023052452515526234,0.0002298441650701033,0.00018454093958886197,0.0001880241201100974,0.0001856264527139162,0.00018522090272776737,0.00018454051181215902,9.18161375358384e-5,9.52996410937823e-5,9.2901751333474e-5,9.249616373485647e-5,9.181570971950048e-5,0.00013853419223308627,0.00014201753303355602,0.00013961975530829562,0.00013921418666040797,0.00013853376443695442
3.1485284052019162,0.0001412302116912123,0.00014476857256839892,0.00014234837294113678,0.00014191621972703405,0.0001412297816955066,0.00023246361119522163,0.00023600164921033784,0.00023358167041709343,0.00023314955663567005,0.00023246318123903986,0.00018720600655952602,0.00019074420473486065,0.0001883241163934679,0.00018789198305102506,0.00018720557658347126,9.452765128914464e-5,9.806617744023693e-5,9.564586476751291e-5,9.521369136789026e-5,9.452722127323288e-5,0.0001412302116912123,0.00014476857256839892,0.00014234837294113678,0.00014191621972703405,0.0001412297816955066
3.216974674880219,0.0001440288947630597,0.00014762434737380925,0.00014518094362647727,0.00014472112546004556,0.0001440284624855126,0.00023518638350550347,0.0002387815083163547,0.00023633832733638283,0.0002358785510918615,0.00023518595126770236,0.00018997427163502945,0.00019356955902682937,0.0001911262675590164,0.0001906664705227934,0.00018997383937735535,9.734130790850504e-5,0.00010093692840640323,9.849341056611394e-5,9.803357092952325e-5,9.734087561097393e-5,0.0001440288947630597,0.00014762434737380925,0.00014518094362647727,0.00014472112546004556,0.0001440284624855126
3.2854209445585214,0.00014693172380975117,0.00015058636862064212,0.00014811896992728002,0.00014763038847909193,0.00014693128916787312,0.0002380144301604714,0.00024166874204767375,0.00023920156812440307,0.00023871303118461196,0.00023801399555833935,0.00019284723627344125,0.0001965017132551372,0.00019403442786980474,0.00019354586885922398,0.0001928468016514362,0.00010025857051731979,0.00010391338592719013,0.00010144587205540567,0.00010095726780090519,0.00010025813585523569,0.00014693172380975117,0.00015058636862064212,0.00014811896992728002,0.00014763038847909193,0.00014693128916787312
3.353867214236824,0.0001499401602240713,0.0001536561260988556,0.0001511639331563952,0.00015064547240239978,0.00014993972313426251,0.00024094925112694288,0.00024466487876395604,0.00024217291266792618,0.00024165449910595882,0.00024094881407665802,0.00019582638123538665,0.00019954217657280893,0.0001970500980044143,0.00019653166104505182,0.0001958259441652288,0.0001032808809966479,0.00010699702028149627,0.00010450471103784498,0.00010398622608953634,0.00010328044388629998,0.0001499401602240713,0.0001536561260988556,0.0001511639331563952,0.00015064547240239978,0.00014993972313426251
