time,unit,dcdc_state1,dcdc_state2,dcdc_state3
0.0730093543235227,yr,0.9999999549146181,3.5550957874654203e-8,5.204605344364539e-10
0.07392197125256672,yr,0.9999999540590156,3.61882408168038e-8,7.388239752597605e-10
0.07483458818161076,yr,0.9999999531946548,3.6828201770440316e-8,9.632851018588113e-10
0.07574720511065479,yr,0.9999999523218492,3.7470815915216184e-8,1.193629470148589e-9
0.07665982203969883,yr,0.9999999514420628,3.8116058989053725e-8,1.4285102107028518e-9
0.07757243896874286,yr,0.9999999505587459,3.876390726837509e-8,1.6644926023922726e-9
0.0784850558977869,yr,0.9999999496772061,3.941433754927269e-8,1.8961678411061386e-9
0.07939767282683093,yr,0.9999999488033254,4.006732712956653e-8,2.1175284563444895e-9
0.08031028975587497,yr,0.9999999479419737,4.072285379169874e-8,2.3236396937619013e-9
0.081222906684919,yr,0.9999999470959937,4.138089578641684e-8,2.5116707953325607e-9
0.08213552361396302,yr,0.9999999462660298,4.2041431817201705e-8,2.6810411966476107e-9
0.08304814054300706,yr,0.9999999454509616,4.2704441025397206e-8,2.8329524707692534e-9
0.08396075747205109,yr,0.9999999446485712,4.336990297600335e-8,2.9696965618297175e-9
0.08487337440109513,yr,0.9999999438561722,4.403779764409523e-8,3.094018843474122e-9
0.08578599133013916,yr,0.999999943071066,4.470810540183349e-8,3.2086588383029262e-9
0.0866986082591832,yr,0.999999942290817,4.538080700603416e-8,3.316081266324764e-9
0.08761122518822723,yr,0.9999999415133733,4.605588358626791e-8,3.418357885950964e-9
0.08852384211727127,yr,0.999999940737091,4.673331663345934e-8,3.517148403503869e-9
0.0894364590463153,yr,0.999999939960699,4.741308798896115e-8,3.6137360723189728e-9
0.09034907597535934,yr,0.9999999391832446,4.809517983407768e-8,3.7090867856957537e-9
0.09126169290440336,yr,0.9999999384040279,4.8779574680014654e-8,3.803912734043562e-9
0.0921743098334474,yr,0.999999937622545,4.946625535823281e-8,3.8987307718355565e-9
0.09308692676249143,yr,0.9999999368384395,5.015520501118665e-8,3.99391146326092e-9
0.09399954369153546,yr,0.9999999360514615,5.0846407083425914e-8,4.089718082400525e-9
0.0949121606205795,yr,0.9999999352614403,5.1539845313046374e-8,4.186336470656078e-9
0.09582477754962353,yr,0.9999999344682596,5.223550372346846e-8,4.283897276534036e-9
0.09673739447866757,yr,0.9999999336718421,5.2933366615530894e-8,4.382492186247425e-9
0.0976500114077116,yr,0.9999999328721386,5.363341855988144e-8,4.482185586342728e-9
0.09856262833675564,yr,0.9999999320691183,5.4335644389650717e-8,4.583022844602812e-9
0.09947524526579966,yr,0.9999999312627633,5.5040029193397495e-8,4.685036135896308e-9
0.1003878621948437,yr,0.9999999304530657,5.574655830831045e-8,4.788248511811933e-9
0.10130047912388773,yr,0.9999999296400225,5.6455217313657867e-8,4.892676728062501e-9
0.10221309605293177,yr,0.9999999288236353,5.716599202447062e-8,4.998333200784452e-9
0.1031257129819758,yr,0.9999999280039086,5.787886848545209e-8,5.105227356022788e-9
0.10403832991101984,yr,0.999999927180849,5.859383296510055e-8,5.213366558638153e-9
0.10495094684006387,yr,0.9999999263544638,5.93108719500374e-8,5.322756750819509e-9
0.1058635637691079,yr,0.999999925524761,6.002997213953102e-8,5.433402890644972e-9
0.10677618069815194,yr,0.9999999246917501,6.075112044020786e-8,5.545309253232754e-9
0.10768879762719596,yr,0.99999992385544,6.147430396094318e-8,5.658479637580211e-9
0.10860141455624,yr,0.9999999230158394,6.219951000792292e-8,5.772917508715946e-9
0.10951403148528403,yr,0.9999999221729583,6.292672607987084e-8,5.888626095493463e-9
0.11042664841432807,yr,0.9999999213268054,6.365593986343088e-8,6.005608457960258e-9
0.1113392653433721,yr,0.9999999204773902,6.438713922870377e-8,6.123867533848343e-9
0.11225188227241614,yr,0.9999999196247216,6.51203122249249e-8,6.243406170724897e-9
0.11316449920146017,yr,0.9999999187688087,6.585544707628269e-8,6.364227148283475e-9
0.11407711613050421,yr,0.9999999179096604,6.659253217786976e-8,6.486333193847273e-9
0.11498973305954824,yr,0.9999999170472853,6.733155609176076e-8,6.609726993192186e-9
0.11590234998859228,yr,0.9999999161816923,6.807250754321418e-8,6.7344111981372485e-9
0.1168149669176363,yr,0.9999999153128896,6.881537541699078e-8,6.860388431898369e-9
0.11772758384668033,yr,0.9999999144408858,6.956014875378569e-8,6.987661292890949e-9
0.11864020077572437,yr,0.9999999135656891,7.030681674676944e-8,7.116232357454766e-9
0.1195528177047684,yr,0.9999999126873073,7.105536873823208e-8,7.246104181827718e-9
0.12046543463381244,yr,0.9999999118057487,7.180579421633078e-8,7.377279303595144e-9
0.12137805156285647,yr,0.9999999109210213,7.255808281193078e-8,7.509760242771328e-9
0.12229066849190051,yr,0.9999999100331323,7.331222429554206e-8,7.643549502622526e-9
0.12320328542094454,yr,0.9999999091420897,7.406820857434545e-8,7.778649570307558e-9
0.12411590234998858,yr,0.9999999082479007,7.48260256893022e-8,7.915062917388634e-9
0.1250285192790326,yr,0.9999999073505731,7.558566581235166e-8,8.052792000249993e-9
0.12594113620807665,yr,0.9999999064501139,7.634711924368582e-8,8.191839260450015e-9
0.1268537531371207,yr,0.9999999055465303,7.711037640909968e-8,8.332207125025307e-9
0.1277663700661647,yr,0.9999999046398292,7.787542785742105e-8,8.473898006759588e-9
0.12867898699520874,yr,0.9999999037300176,7.864226425800775e-8,8.616914304426559e-9
0.12959160392425279,yr,0.9999999028171025,7.941087639831719e-8,8.76125840301305e-9
0.1305042208532968,yr,0.9999999019010904,8.018125518153893e-8,8.906932673927256e-9
0.13141683778234084,yr,0.9999999009819881,8.095339162429755e-8,9.053939475195413e-9
0.13232945471138488,yr,0.999999900059802,8.17272768544123e-8,9.202281151648993e-9
0.13324207164042892,yr,0.9999998991345385,8.250290210872012e-8,9.351960035104434e-9
0.13415468856947294,yr,0.9999998982062042,8.328025873095616e-8,9.502978444536376e-9
0.13506730549851698,yr,0.9999998972748052,8.405933816968961e-8,9.655338686245697e-9
0.13597992242756102,yr,0.9999998963403472,8.484013197631639e-8,9.809043054022702e-9
0.13689253935660506,yr,0.9999998954028373,8.562263180309948e-8,9.964093829305873e-9
0.13780515628564907,yr,0.9999998944622803,8.640682940126627e-8,1.0120493281337205e-8
0.1387177732146931,yr,0.999999893518683,8.719271661914994e-8,1.0278243667313665e-8
0.13963039014373715,yr,0.9999998925720508,8.79802854003812e-8,1.0437347232535463e-8
0.14054300707278117,yr,0.9999998916223896,8.876952778212396e-8,1.0597806210551097e-8
0.1414556240018252,yr,0.999999890669705,8.956043589335703e-8,1.0759622823299766e-8
0.14236824093086925,yr,0.9999998897140023,9.03530019532001e-8,1.0922799281250517e-8
0.1432808578599133,yr,0.9999998887552873,9.114721826927748e-8,1.1087337783539037e-8
0.1441934747889573,yr,0.9999998877935655,9.194307723612473e-8,1.1253240518101518e-8
0.14510609171800135,yr,0.9999998868288418,9.27405713336362e-8,1.1420509661806362e-8
0.1460187086470454,yr,0.9999998858611221,9.353969312554662e-8,1.158914738058305e-8
0.14693132557608943,yr,0.9999998848904109,9.434043525795269e-8,1.1759155829549082e-8
0.14784394250513344,yr,0.999999883916714,9.514279045786795e-8,1.1930537153134336e-8
0.14875655943417748,yr,0.9999998829400362,9.59467515318129e-8,1.2103293485203842e-8
0.14966917636322152,yr,0.9999998819603821,9.675231136444184e-8,1.227742694917783e-8
0.15058179329226556,yr,0.9999998809777573,9.755946291719474e-8,1.2452939658150003e-8
0.15149441022130958,yr,0.999999879992166,9.836819922698919e-8,1.2629833715002783e-8
0.15240702715035362,yr,0.9999998790036135,9.917851340493672e-8,1.2808111212520762e-8
0.15331964407939766,yr,0.9999998780121044,9.999039863509196e-8,1.298777423350196e-8
0.15423226100844167,yr,0.9999998770176433,1.0080384817322844e-7,1.3168824850867155e-8
0.15514487793748571,yr,0.9999998760202348,1.0161885534564652e-7,1.3351265127767581e-8
0.15605749486652976,yr,0.9999998750198836,1.0243541354800215e-7,1.353509711769081e-8
0.1569701117955738,yr,0.9999998740165941,1.032535162441677e-7,1.3720322864564845e-8
0.1578827287246178,yr,0.9999998730103706,1.0407315696511391e-7,1.3906944402860466e-8
0.15879534565366185,yr,0.9999998720012179,1.0489432930782343e-7,1.4094963757692067e-8
0.1597079625827059,yr,0.9999998709891394,1.057170269342183e-7,1.4284382944916836e-8
0.16062057951174993,yr,0.9999998699741405,1.065412435701211e-7,1.4475203971232102e-8
0.16153319644079395,yr,0.9999998689562247,1.0736697300423365e-7,1.466742883427129e-8
0.162445813369838,yr,0.9999998679353964,1.0819420908713771e-7,1.4861059522698492e-8
0.16335843029888203,yr,0.9999998669116598,1.0902294573032022e-7,1.505609801630126e-8
0.16427104722792604,yr,0.999999865885019,1.0985317690521699e-7,1.525254628608202e-8
0.16518366415697008,yr,0.9999998648554775,1.1068489664227735e-7,1.545040629434809e-8
0.16609628108601412,yr,0.9999998638230397,1.1151809903005074e-7,1.5649679994800053e-8
0.16700889801505817,yr,0.9999998627877094,1.1235277821428905e-7,1.585036933261898e-8
0.16792151494410218,yr,0.9999998617494905,1.1318892839707052e-7,1.60524762445519e-8
0.16883413187314622,yr,0.999999860708387,1.1402654383594203e-7,1.6256002658996296e-8
0.16974674880219026,yr,0.9999998596644022,1.1486561884307885e-7,1.646095049608288e-8
0.1706593657312343,yr,0.9999998586175404,1.1570614778445836e-7,1.6667321667757457e-8
0.17157198266027832,yr,0.9999998575678044,1.1654812507905692e-7,1.6875118077861083e-8
0.17248459958932236,yr,0.9999998565151986,1.1739154519805871e-7,1.708434162220931e-8
0.1733972165183664,yr,0.9999998554597265,1.1823640266408262e-7,1.7294994188670238e-8
0.17430983344741044,yr,0.9999998544013917,1.1908269205042456e-7,1.750707765724116e-8
0.17522245037645445,yr,0.9999998533401974,1.1993040798031293e-7,1.772059390012407e-8
0.1761350673054985,yr,0.9999998522761467,1.207795451261811e-7,1.7935544781800223e-8
0.17704768423454254,yr,0.9999998512092443,1.2163009820895556e-7,1.8151932159103672e-8
0.17796030116358655,yr,0.9999998501394923,1.2248206199735475e-7,1.8369757881293197e-8
0.1788729180926306,yr,0.9999998490668948,1.2333543130720523e-7,1.858902379012374e-8
0.17978553502167463,yr,0.9999998479914548,1.2419020100076851e-7,1.88097317199165e-8
0.18069815195071867,yr,0.9999998469131757,1.2504636598607936e-7,1.9031883497628158e-8
0.18161076887976269,yr,0.9999998458320603,1.2590392121630603e-7,1.9255480942918774e-8
0.18252338580880673,yr,0.9999998447481123,1.2676286168911102e-7,1.948052586821921e-8
0.18343600273785077,yr,0.9999998436613349,1.2762318244602953e-7,1.970702007879729e-8
0.1843486196668948,yr,0.9999998425717309,1.2848487857186414e-7,1.9934965372822907e-8
0.18526123659593882,yr,0.9999998414793035,1.2934794519407964e-7,2.0164363541432328e-8
0.18617385352498286,yr,0.9999998403840556,1.3021237748222416e-7,2.0395216368791734e-8
0.1870864704540269,yr,0.9999998392859903,1.310781706473461e-7,2.0627525632159855e-8
0.18799908738307092,yr,0.9999998381851108,1.3194531994143427e-7,2.0861293101949317e-8
0.18891170431211496,yr,0.9999998370814199,1.3281382065685867e-7,2.1096520541787472e-8
0.189824321241159,yr,0.9999998359749204,1.3368366812583027e-7,2.1333209708576466e-8
0.19073693817020304,yr,0.9999998348656152,1.345548577198629e-7,2.157136235255248e-8
0.19164955509924705,yr,0.9999998337535072,1.3542738484925368e-7,2.181098021734376e-8
0.1925621720282911,yr,0.9999998326385994,1.363012449625616e-7,2.2052065040028e-8
0.19347478895733514,yr,0.9999998315208942,1.3717643354610649e-7,2.2294618551189637e-8
0.19438740588637918,yr,0.9999998304003945,1.3805294612347346e-7,2.2538642474975273e-8
0.1953000228154232,yr,0.9999998292771033,1.3893077825501865e-7,2.278413852914917e-8
0.19621263974446723,yr,0.9999998281510231,1.3980992553739817e-7,2.303110842514742e-8
0.19712525667351127,yr,0.9999998270221563,1.4069038360309215e-7,2.3279553868132115e-8
0.19803787360255531,yr,0.999999825890506,1.415721481199456e-7,2.352947655704397e-8
0.19895049053159933,yr,0.9999998247560743,1.4245521479071507e-7,2.3780878184654877e-8
0.19986310746064337,yr,0.9999998236188642,1.4333957935261883e-7,2.4033760437619445e-8
0.2007757243896874,yr,0.9999998224788781,1.4422523757690185e-7,2.4288124996526148e-8
0.20168834131873142,yr,0.9999998213361186,1.4511218526840605e-7,2.4543973535947305e-8
0.20260095824777546,yr,0.9999998201905881,1.4600041826514396e-7,2.4801307724488932e-8
0.2035135751768195,yr,0.9999998190422889,1.468899324378842e-7,2.5060129224839806e-8
0.20442619210586355,yr,0.9999998178912239,1.4778072368974564e-7,2.532043969381969e-8
0.20533880903490756,yr,0.999999816737395,1.4867278795579115e-7,2.5582240782427118e-8
0.2062514259639516,yr,0.9999998155808048,1.4956612120263362e-7,2.5845534135886725e-8
0.20716404289299564,yr,0.9999998144214559,1.5046071942805043e-7,2.6110321393695474e-8
0.20807665982203968,yr,0.9999998132593502,1.5135657866060203e-7,2.637660418966925e-8
0.2089892767510837,yr,0.9999998120944905,1.522536949592491e-7,2.6644384151987463e-8
0.20990189368012774,yr,0.9999998109268784,1.531520644129936e-7,2.6913662903238126e-8
0.21081451060917178,yr,0.999999809756517,1.540516831405072e-7,2.7184442060462643e-8
0.2117271275382158,yr,0.9999998085834078,1.5495254728978217e-7,2.745672323519914e-8
0.21263974446725983,yr,0.9999998074075536,1.5585465303777513e-7,2.773050803352526e-8
0.21355236139630387,yr,0.9999998062289562,1.5675799659006096e-7,2.8005798056101323e-8
0.21446497832534792,yr,0.9999998050476181,1.576625741804959e-7,2.828259489821274e-8
0.21537759525439193,yr,0.9999998038635411,1.585683820708824e-7,2.8560900149810768e-8
0.21629021218343597,yr,0.9999998026767277,1.5947541655064055e-7,2.88407153955545e-8
0.21720282911248,yr,0.9999998014871794,1.6038367393648253e-7,2.9122042214850682e-8
0.21811544604152405,yr,0.9999998002948989,1.612931505720998e-7,2.9404882181894674e-8
0.21902806297056807,yr,0.9999997990998881,1.6220384282784159e-7,2.968923686570942e-8
0.2199406798996121,yr,0.9999997979021489,1.6311574710041155e-7,2.997510783018487e-8
0.22085329682865615,yr,0.9999997967016833,1.6402885981256655e-7,3.026249663411709e-8
0.2217659137577002,yr,0.9999997954984936,1.649431774128116e-7,3.0551404831245924e-8
0.2226785306867442,yr,0.9999997942925812,1.65858696375112e-7,3.084183397029306e-8
0.22359114761578824,yr,0.9999997930839488,1.6677541319859926e-7,3.1133785594999545e-8
0.22450376454483228,yr,0.9999997918725978,1.6769332440728799e-7,3.142726124416228e-8
0.2254163814738763,yr,0.9999997906585304,1.6861242654979737e-7,3.172226245167129e-8
0.22632899840292034,yr,0.9999997894417483,1.6953271619907256e-7,3.2018790746545296e-8
0.22724161533196438,yr,0.9999997882222533,1.7045418995211146e-7,3.231684765296683e-8
0.22815423226100842,yr,0.9999997870000477,1.7137684442970238e-7,3.261643469031919e-8
0.22906684919005244,yr,0.9999997857751333,1.72300676276153e-7,3.291755337321931e-8
0.22997946611909648,yr,0.9999997845475108,1.7322568215903708e-7,3.32202052115535e-8
0.23089208304814052,yr,0.9999997833171836,1.7415185876893378e-7,3.352439171051161e-8
0.23180469997718456,yr,0.9999997820841529,1.750792028191793e-7,3.383011437061958e-8
0.23271731690622857,yr,0.9999997808484198,1.7600771104561697e-7,3.413737468777404e-8
0.2336299338352726,yr,0.9999997796099865,1.7693738020635207e-7,3.444617415327438e-8
0.23454255076431665,yr,0.9999997783688556,1.7786820708151485e-7,3.4756514253855704e-8
0.23545516769336067,yr,0.9999997771250272,1.7880018847301404e-7,3.5068396471721344e-8
0.2363677846224047,yr,0.9999997758785044,1.7973332120432003e-7,3.5381822284574015e-8
0.23728040155144875,yr,0.9999997746292879,1.8066760212021073e-7,3.569679316564748e-8
0.2381930184804928,yr,0.9999997733773801,1.8160302808656683e-7,3.601331058373864e-8
0.2391056354095368,yr,0.9999997721227825,1.8253959599013504e-7,3.6331376003236854e-8
0.24001825233858085,yr,0.9999997708654963,1.8347730273831506e-7,3.6650990884155826e-8
0.2409308692676249,yr,0.9999997696055235,1.8441614525893257e-7,3.6972156682162754e-8
0.24184348619666893,yr,0.9999997683428653,1.8535612050003745e-7,3.7294874848608836e-8
0.24275610312571294,yr,0.9999997670775238,1.862972254296831e-7,3.76191468305587e-8
0.24366872005475698,yr,0.9999997658095005,1.8723945703572104e-7,3.7944974070818544e-8
0.24458133698380102,yr,0.9999997645387966,1.8818281232559763e-7,3.827235800796702e-8
0.24549395391284504,yr,0.9999997632654138,1.8912728832615248e-7,3.8601300076382274e-8
0.24640657084188908,yr,0.9999997619893536,1.900728820834141e-7,3.893180170627075e-8
0.24731918777093312,yr,0.999999760710618,1.9101959066240821e-7,3.926386432369468e-8
0.24823180469997716,yr,0.999999759429208,1.9196741114696177e-7,3.9597489350601026e-8
0.24914442162902117,yr,0.9999997581451245,1.9291634063951228e-7,3.993267820484702e-8
0.2500570385580652,yr,0.9999997568583703,1.9386637626092168e-7,4.026943230022917e-8
0.25096965548710926,yr,0.9999997555689458,1.9481751515028432e-7,4.0607753046508666e-8
0.2518822724161533,yr,0.9999997542768528,1.9576975446474969e-7,4.0947641849439605e-8
0.25279488934519734,yr,0.9999997529820926,1.9672309137933795e-7,4.128910011079221e-8
0.2537075062742414,yr,0.9999997516846671,1.9767752308676743e-7,4.16321292283824e-8
0.25462012320328536,yr,0.9999997503845772,1.9863304679726967e-7,4.1976730596095684e-8
0.2555327401323294,yr,0.9999997490818244,1.995896597384243e-7,4.232290560391239e-8
0.25644535706137345,yr,0.99999974777641,2.0054735915498308e-7,4.2670655637934385e-8
0.2573579739904175,yr,0.9999997464683353,2.0150614230870067e-7,4.301998208040758e-8
0.25827059091946153,yr,0.999999745157602,2.0246600647817668e-7,4.337088630974998e-8
0.25918320784850557,yr,0.9999997438442111,2.0342694895867418e-7,4.3723369700572655e-8
0.2600958247775496,yr,0.9999997425281643,2.0438896706197783e-7,4.407743362370706e-8
0.2610084417065936,yr,0.9999997412094623,2.0535205811621792e-7,4.443307944622636e-8
0.26192105863563764,yr,0.999999739888107,2.063162194657219e-7,4.479030853147138e-8
0.2628336755646817,yr,0.9999997385640991,2.0728144847085391e-7,4.514912223907314e-8
0.2637462924937257,yr,0.9999997372374406,2.0824774250786416e-7,4.550952192497517e-8
0.26465890942276976,yr,0.999999735908132,2.0921509896873292e-7,4.5871508941458953e-8
0.2655715263518138,yr,0.999999734576175,2.1018351526102648e-7,4.623508463716463e-8
0.26648414328085784,yr,0.9999997332415705,2.111529888077424e-7,4.660025035711445e-8
0.2673967602099019,yr,0.9999997319043202,2.121235170471735e-7,4.696700744273459e-8
0.26830937713894587,yr,0.9999997305644249,2.1309509743275509e-7,4.73353572318787e-8
0.2692219940679899,yr,0.9999997292218856,2.1406772743292502e-7,4.770530105884819e-8
0.27013461099703395,yr,0.9999997278767043,2.1504140453098368e-7,4.8076840254415626e-8
0.271047227926078,yr,0.9999997265288815,2.1601612622495795e-7,4.844997614584452e-8
0.27195984485512203,yr,0.9999997251784187,2.169918900274657e-7,4.882471005691185e-8
0.2728724617841661,yr,0.9999997238253169,2.1796869346556796e-7,4.920104330792889e-8
0.2737850787132101,yr,0.9999997224695769,2.1894653408065465e-7,4.957897721576205e-8
0.2746976956422541,yr,0.9999997211112004,2.1992540942830005e-7,4.9958513093853485e-8
0.27561031257129814,yr,0.9999997197501883,2.209053170781354e-7,5.033965225224262e-8
0.2765229295003422,yr,0.9999997183865418,2.2188625461372307e-7,5.0722395997584874e-8
0.2774355464293862,yr,0.9999997170202617,2.228682196324321e-7,5.11067456331731e-8
0.27834816335843027,yr,0.9999997156513496,2.238512097453005e-7,5.149270245895633e-8
0.2792607802874743,yr,0.9999997142798059,2.2483522257692772e-7,5.188026777156186e-8
0.28017339721651835,yr,0.9999997129056325,2.2582025576534373e-7,5.226944286431101e-8
0.28108601414556234,yr,0.9999997115288297,2.2680630696188712e-7,5.2660229027243154e-8
0.2819986310746064,yr,0.9999997101493988,2.2779337383109196e-7,5.305262754713142e-8
0.2829112480036504,yr,0.9999997087673408,2.28781454050565e-7,5.344663970750272e-8
0.28382386493269446,yr,0.9999997073826574,2.2977054531087474e-7,5.384226678865742e-8
0.2847364818617385,yr,0.9999997059953487,2.3076064531543279e-7,5.423951006768774e-8
0.28564909879078254,yr,0.9999997046054158,2.3175175178038124e-7,5.4638370818495754e-8
0.2865617157198266,yr,0.9999997032128604,2.3274386243447622e-7,5.503885031181184e-8
0.2874743326488706,yr,0.9999997018176829,2.3373697501898536e-7,5.54409498152136e-8
0.2883869495779146,yr,0.9999997004198842,2.3473108728757516e-7,5.584467059314266e-8
0.28929956650695865,yr,0.999999699019466,2.3572619700620259e-7,5.625001390692425e-8
0.2902121834360027,yr,0.9999996976164282,2.3672230195300789e-7,5.665698101478389e-8
0.29112480036504673,yr,0.9999996962107726,2.3771939991820577e-7,5.706557317186447e-8
0.2920374172940908,yr,0.9999996948024997,2.387174887039935e-7,5.747579163024544e-8
0.2929500342231348,yr,0.9999996933916109,2.397165661244272e-7,5.7887637638957876e-8
0.29386265115217886,yr,0.9999996919781067,2.4071663000534145e-7,5.830111244400244e-8
0.29477526808122284,yr,0.9999996905619878,2.417176781842391e-7,5.871621728836758e-8
0.2956878850102669,yr,0.999999689143256,2.42719708510188e-7,5.913295341204436e-8
0.2966005019393109,yr,0.9999996877219115,2.437227188437265e-7,5.95513220520451e-8
0.29751311886835496,yr,0.9999996862979549,2.447267070567664e-7,5.997132444241734e-8
0.298425735797399,yr,0.9999996848713881,2.457316710325043e-7,6.039296181426285e-8
0.29933835272644305,yr,0.9999996834422114,2.4673760866531617e-7,6.081623539575273e-8
0.3002509696554871,yr,0.9999996820104252,2.4774451786065937e-7,6.124114641214332e-8
0.30116358658453113,yr,0.9999996805760312,2.487523965349955e-7,6.166769608579158e-8
0.3020762035135751,yr,0.9999996791390299,2.4976124261568785e-7,6.209588563617242e-8
0.30298882044261916,yr,0.999999677699422,2.5077105404091807e-7,6.252571627989382e-8
0.3039014373716632,yr,0.9999996762572089,2.517818287595857e-7,6.295718923071144e-8
0.30481405430070724,yr,0.9999996748123904,2.5279356473123157e-7,6.339030569954565e-8
